service_category,service_category_name,service_code,service_name,units,unit_type,calculation_type,valid_from,valid_until,notes
11,訪問介護,11A082,身体３・虐防・生３・２人,1512,1回につき,基本,,,PDF p.9
11,訪問介護,11A083,身体３・虐防・生３・２人・夜,1890,1回につき,加算,,,PDF p.9
11,訪問介護,11A084,身体３・虐防・生３・２人・深,2268,1回につき,加算,,,PDF p.9
11,訪問介護,11B551,身体３・虐防・業未・生１,620,1回につき,基本,,,PDF p.9
11,訪問介護,11B552,身体３・虐防・業未・生１・夜,775,1回につき,加算,,,PDF p.9
11,訪問介護,11B553,身体３・虐防・業未・生１・深,930,1回につき,加算,,,PDF p.9
11,訪問介護,11B554,身体３・虐防・業未・生１・２人,1240,1回につき,減算,,,PDF p.9
11,訪問介護,11B555,身体３・虐防・業未・生１・２人・夜,1550,1回につき,加算,,,PDF p.9
11,訪問介護,11B556,身体３・虐防・業未・生１・２人・深,1860,1回につき,加算,,,PDF p.9
11,訪問介護,11B557,身体３・虐防・業未・生２,685,1回につき,基本,,,PDF p.9
11,訪問介護,11B558,身体３・虐防・業未・生２・夜,856,1回につき,加算,,,PDF p.9
11,訪問介護,11B559,身体３・虐防・業未・生２・深,1028,1回につき,加算,,,PDF p.9
11,訪問介護,11B560,身体３・虐防・業未・生２・２人,1370,1回につき,基本,,,PDF p.9
11,訪問介護,11B561,身体３・虐防・業未・生２・２人・夜,1713,1回につき,加算,,,PDF p.9
11,訪問介護,11B562,身体３・虐防・業未・生２・２人・深,2055,1回につき,加算,,,PDF p.9
11,訪問介護,11B563,身体３・虐防・業未・生３,750,1回につき,基本,,,PDF p.9
11,訪問介護,11B564,身体３・虐防・業未・生３・夜,938,1回につき,加算,,,PDF p.9
11,訪問介護,11B565,身体３・虐防・業未・生３・深,1125,1回につき,加算,,,PDF p.9
11,訪問介護,11B566,身体３・虐防・業未・生３・２人,1500,1回につき,基本,,,PDF p.9
11,訪問介護,11B567,身体３・虐防・業未・生３・２人・夜,1875,1回につき,加算,,,PDF p.9
11,訪問介護,11B568,身体３・虐防・業未・生３・２人・深,2250,1回につき,加算,,,PDF p.9
11,訪問介護,111411,身体介護４,649,1回につき,基本,,,PDF p.10
11,訪問介護,111412,身体介護４・夜,811,1回につき,加算,,,PDF p.10
11,訪問介護,111413,身体介護４・深,974,1回につき,加算,,,PDF p.10
11,訪問介護,111421,身体介護４・２人,1298,1回につき,基本,,,PDF p.10
11,訪問介護,111422,身体介護４・２人・夜,1623,1回につき,加算,,,PDF p.10
11,訪問介護,111423,身体介護４・２人・深,1947,1回につき,加算,,,PDF p.10
11,訪問介護,11B569,身体介護４・業未,643,1回につき,基本,,,PDF p.10
11,訪問介護,11B570,身体介護４・業未・夜,804,1回につき,加算,,,PDF p.10
11,訪問介護,11B571,身体介護４・業未・深,965,1回につき,加算,,,PDF p.10
11,訪問介護,11B572,身体介護４・業未・２人,1286,1回につき,基本,,,PDF p.10
11,訪問介護,11B573,身体介護４・業未・２人・夜,1608,1回につき,減算,,,PDF p.10
11,訪問介護,11B574,身体介護４・業未・２人・深,1929,1回につき,加算,,,PDF p.10
11,訪問介護,11A085,身体介護４・虐防,643,1回につき,基本,,,PDF p.10
11,訪問介護,11A086,身体介護４・虐防・夜,804,1回につき,加算,,,PDF p.10
11,訪問介護,11A087,身体介護４・虐防・深,965,1回につき,加算,,,PDF p.10
11,訪問介護,11A088,身体介護４・虐防・２人,1286,1回につき,基本,,,PDF p.10
11,訪問介護,11A089,身体介護４・虐防・２人・夜,1608,1回につき,減算,,,PDF p.10
11,訪問介護,11A090,身体介護４・虐防・２人・深,1929,1回につき,加算,,,PDF p.10
11,訪問介護,11B575,身体介護４・虐防・業未,637,1回につき,基本,,,PDF p.10
11,訪問介護,11B576,身体介護４・虐防・業未・夜,796,1回につき,加算,,,PDF p.10
11,訪問介護,11B577,身体介護４・虐防・業未・深,956,1回につき,加算,,,PDF p.10
11,訪問介護,11B578,身体介護４・虐防・業未・２人,1274,1回につき,基本,,,PDF p.10
11,訪問介護,11B579,身体介護４・虐防・業未・２人・夜,1593,1回につき,減算,,,PDF p.10
11,訪問介護,11B580,身体介護４・虐防・業未・２人・深,1911,1回につき,加算,,,PDF p.10
11,訪問介護,116211,身体４生活１,714,1回につき,基本,,,PDF p.10
11,訪問介護,116212,身体４生活１・夜,893,1回につき,加算,,,PDF p.10
11,訪問介護,116213,身体４生活１・深,1071,1回につき,加算,,,PDF p.10
11,訪問介護,116214,身体４生活１・２人,1428,1回につき,基本,,,PDF p.10
11,訪問介護,116215,身体４生活１・２人・夜,1785,1回につき,加算,,,PDF p.10
11,訪問介護,116216,身体４生活１・２人・深,2142,1回につき,加算,,,PDF p.10
11,訪問介護,116223,身体４生活２,779,1回につき,基本,,,PDF p.10
11,訪問介護,116224,身体４生活２・夜,974,1回につき,加算,,,PDF p.10
11,訪問介護,116225,身体４生活２・深,1169,1回につき,加算,,,PDF p.10
11,訪問介護,116226,身体４生活２・２人,1558,1回につき,基本,,,PDF p.10
11,訪問介護,116227,身体４生活２・２人・夜,1948,1回につき,加算,,,PDF p.10
11,訪問介護,116228,身体４生活２・２人・深,2337,1回につき,加算,,,PDF p.10
11,訪問介護,116235,身体４生活３,844,1回につき,基本,,,PDF p.10
11,訪問介護,116236,身体４生活３・夜,1055,1回につき,加算,,,PDF p.10
11,訪問介護,116237,身体４生活３・深,1266,1回につき,加算,,,PDF p.10
11,訪問介護,116238,身体４生活３・２人,1688,1回につき,基本,,,PDF p.10
11,訪問介護,116239,身体４生活３・２人・夜,2110,1回につき,加算,,,PDF p.10
11,訪問介護,116240,身体４生活３・２人・深,2532,1回につき,加算,,,PDF p.10
11,訪問介護,11B581,身体４・業未・生１,708,1回につき,基本,,,PDF p.10
11,訪問介護,11B582,身体４・業未・生１・夜,885,1回につき,加算,,,PDF p.10
11,訪問介護,11B583,身体４・業未・生１・深,1062,1回につき,加算,,,PDF p.10
11,訪問介護,11B584,身体４・業未・生１・２人,1416,1回につき,減算,,,PDF p.10
11,訪問介護,11B585,身体４・業未・生１・２人・夜,1770,1回につき,加算,,,PDF p.10
11,訪問介護,11B586,身体４・業未・生１・２人・深,2124,1回につき,加算,,,PDF p.10
11,訪問介護,11B587,身体４・業未・生２,773,1回につき,基本,,,PDF p.10
11,訪問介護,11B588,身体４・業未・生２・夜,966,1回につき,加算,,,PDF p.10
11,訪問介護,11B589,身体４・業未・生２・深,1160,1回につき,加算,,,PDF p.10
11,訪問介護,11B590,身体４・業未・生２・２人,1546,1回につき,基本,,,PDF p.10
11,訪問介護,11B591,身体４・業未・生２・２人・夜,1933,1回につき,加算,,,PDF p.10
11,訪問介護,11B592,身体４・業未・生２・２人・深,2319,1回につき,加算,,,PDF p.10
11,訪問介護,11B593,身体４・業未・生３,838,1回につき,基本,,,PDF p.10
11,訪問介護,11B594,身体４・業未・生３・夜,1048,1回につき,加算,,,PDF p.10
11,訪問介護,11B595,身体４・業未・生３・深,1257,1回につき,加算,,,PDF p.10
11,訪問介護,11B596,身体４・業未・生３・２人,1676,1回につき,基本,,,PDF p.10
11,訪問介護,11B597,身体４・業未・生３・２人・夜,2095,1回につき,加算,,,PDF p.10
11,訪問介護,11B598,身体４・業未・生３・２人・深,2514,1回につき,加算,,,PDF p.10
11,訪問介護,11A091,身体４・虐防・生１,708,1回につき,基本,,,PDF p.11
11,訪問介護,11A092,身体４・虐防・生１・夜,885,1回につき,加算,,,PDF p.11
11,訪問介護,11A093,身体４・虐防・生１・深,1062,1回につき,加算,,,PDF p.11
11,訪問介護,11A094,身体４・虐防・生１・２人,1416,1回につき,減算,,,PDF p.11
11,訪問介護,11A095,身体４・虐防・生１・２人・夜,1770,1回につき,加算,,,PDF p.11
11,訪問介護,11A096,身体４・虐防・生１・２人・深,2124,1回につき,加算,,,PDF p.11
11,訪問介護,11A097,身体４・虐防・生２,773,1回につき,基本,,,PDF p.11
11,訪問介護,11A098,身体４・虐防・生２・夜,966,1回につき,加算,,,PDF p.11
11,訪問介護,11A099,身体４・虐防・生２・深,1160,1回につき,加算,,,PDF p.11
11,訪問介護,11A100,身体４・虐防・生２・２人,1546,1回につき,基本,,,PDF p.11
11,訪問介護,11A101,身体４・虐防・生２・２人・夜,1933,1回につき,加算,,,PDF p.11
11,訪問介護,11A102,身体４・虐防・生２・２人・深,2319,1回につき,加算,,,PDF p.11
11,訪問介護,11A103,身体４・虐防・生３,838,1回につき,基本,,,PDF p.11
11,訪問介護,11A104,身体４・虐防・生３・夜,1048,1回につき,加算,,,PDF p.11
11,訪問介護,11A105,身体４・虐防・生３・深,1257,1回につき,加算,,,PDF p.11
11,訪問介護,11A106,身体４・虐防・生３・２人,1676,1回につき,基本,,,PDF p.11
11,訪問介護,11A107,身体４・虐防・生３・２人・夜,2095,1回につき,加算,,,PDF p.11
11,訪問介護,11A108,身体４・虐防・生３・２人・深,2514,1回につき,加算,,,PDF p.11
11,訪問介護,11B599,身体４・虐防・業未・生１,702,1回につき,基本,,,PDF p.11
11,訪問介護,11B600,身体４・虐防・業未・生１・夜,878,1回につき,加算,,,PDF p.11
11,訪問介護,11B601,身体４・虐防・業未・生１・深,1053,1回につき,加算,,,PDF p.11
11,訪問介護,11B602,身体４・虐防・業未・生１・２人,1404,1回につき,減算,,,PDF p.11
11,訪問介護,11B603,身体４・虐防・業未・生１・２人・夜,1755,1回につき,加算,,,PDF p.11
11,訪問介護,11B604,身体４・虐防・業未・生１・２人・深,2106,1回につき,加算,,,PDF p.11
11,訪問介護,11B605,身体４・虐防・業未・生２,767,1回につき,基本,,,PDF p.11
11,訪問介護,11B606,身体４・虐防・業未・生２・夜,959,1回につき,加算,,,PDF p.11
11,訪問介護,11B607,身体４・虐防・業未・生２・深,1151,1回につき,加算,,,PDF p.11
11,訪問介護,11B608,身体４・虐防・業未・生２・２人,1534,1回につき,基本,,,PDF p.11
11,訪問介護,11B609,身体４・虐防・業未・生２・２人・夜,1918,1回につき,加算,,,PDF p.11
11,訪問介護,11B610,身体４・虐防・業未・生２・２人・深,2301,1回につき,加算,,,PDF p.11
11,訪問介護,11B611,身体４・虐防・業未・生３,832,1回につき,基本,,,PDF p.11
11,訪問介護,11B612,身体４・虐防・業未・生３・夜,1040,1回につき,加算,,,PDF p.11
11,訪問介護,11B613,身体４・虐防・業未・生３・深,1248,1回につき,加算,,,PDF p.11
11,訪問介護,11B614,身体４・虐防・業未・生３・２人,1664,1回につき,基本,,,PDF p.11
11,訪問介護,11B615,身体４・虐防・業未・生３・２人・夜,2080,1回につき,加算,,,PDF p.11
11,訪問介護,11B616,身体４・虐防・業未・生３・２人・深,2496,1回につき,加算,,,PDF p.11
11,訪問介護,111511,身体介護５,731,1回につき,基本,,,PDF p.12
11,訪問介護,111512,身体介護５・夜,914,1回につき,加算,,,PDF p.12
11,訪問介護,111513,身体介護５・深,1097,1回につき,加算,,,PDF p.12
11,訪問介護,111521,身体介護５・２人,1462,1回につき,基本,,,PDF p.12
11,訪問介護,111522,身体介護５・２人・夜,1828,1回につき,加算,,,PDF p.12
11,訪問介護,111523,身体介護５・２人・深,2193,1回につき,加算,,,PDF p.12
11,訪問介護,11B617,身体介護５・業未,724,1回につき,基本,,,PDF p.12
11,訪問介護,11B618,身体介護５・業未・夜,905,1回につき,加算,,,PDF p.12
11,訪問介護,11B619,身体介護５・業未・深,1086,1回につき,加算,,,PDF p.12
11,訪問介護,11B620,身体介護５・業未・２人,1448,1回につき,基本,,,PDF p.12
11,訪問介護,11B621,身体介護５・業未・２人・夜,1810,1回につき,減算,,,PDF p.12
11,訪問介護,11B622,身体介護５・業未・２人・深,2172,1回につき,加算,,,PDF p.12
11,訪問介護,11A109,身体介護５・虐防,724,1回につき,基本,,,PDF p.12
11,訪問介護,11A110,身体介護５・虐防・夜,905,1回につき,加算,,,PDF p.12
11,訪問介護,11A111,身体介護５・虐防・深,1086,1回につき,加算,,,PDF p.12
11,訪問介護,11A112,身体介護５・虐防・２人,1448,1回につき,基本,,,PDF p.12
11,訪問介護,11A113,身体介護５・虐防・２人・夜,1810,1回につき,減算,,,PDF p.12
11,訪問介護,11A114,身体介護５・虐防・２人・深,2172,1回につき,加算,,,PDF p.12
11,訪問介護,11B623,身体介護５・虐防・業未,717,1回につき,基本,,,PDF p.12
11,訪問介護,11B624,身体介護５・虐防・業未・夜,896,1回につき,加算,,,PDF p.12
11,訪問介護,11B625,身体介護５・虐防・業未・深,1076,1回につき,加算,,,PDF p.12
11,訪問介護,11B626,身体介護５・虐防・業未・２人,1434,1回につき,基本,,,PDF p.12
11,訪問介護,11B627,身体介護５・虐防・業未・２人・夜,1793,1回につき,減算,,,PDF p.12
11,訪問介護,11B628,身体介護５・虐防・業未・２人・深,2151,1回につき,加算,,,PDF p.12
11,訪問介護,116311,身体５生活１,796,1回につき,基本,,,PDF p.12
11,訪問介護,116312,身体５生活１・夜,995,1回につき,加算,,,PDF p.12
11,訪問介護,116313,身体５生活１・深,1194,1回につき,加算,,,PDF p.12
11,訪問介護,116314,身体５生活１・２人,1592,1回につき,基本,,,PDF p.12
11,訪問介護,116315,身体５生活１・２人・夜,1990,1回につき,加算,,,PDF p.12
11,訪問介護,116316,身体５生活１・２人・深,2388,1回につき,加算,,,PDF p.12
11,訪問介護,116323,身体５生活２,861,1回につき,基本,,,PDF p.12
11,訪問介護,116324,身体５生活２・夜,1076,1回につき,加算,,,PDF p.12
11,訪問介護,116325,身体５生活２・深,1292,1回につき,加算,,,PDF p.12
11,訪問介護,116326,身体５生活２・２人,1722,1回につき,基本,,,PDF p.12
11,訪問介護,116327,身体５生活２・２人・夜,2153,1回につき,加算,,,PDF p.12
11,訪問介護,116328,身体５生活２・２人・深,2583,1回につき,加算,,,PDF p.12
11,訪問介護,116335,身体５生活３,926,1回につき,基本,,,PDF p.12
11,訪問介護,116336,身体５生活３・夜,1158,1回につき,加算,,,PDF p.12
11,訪問介護,116337,身体５生活３・深,1389,1回につき,加算,,,PDF p.12
11,訪問介護,116338,身体５生活３・２人,1852,1回につき,基本,,,PDF p.12
11,訪問介護,116339,身体５生活３・２人・夜,2315,1回につき,加算,,,PDF p.12
11,訪問介護,116340,身体５生活３・２人・深,2778,1回につき,加算,,,PDF p.12
11,訪問介護,11B629,身体５・業未・生１,789,1回につき,基本,,,PDF p.12
11,訪問介護,11B630,身体５・業未・生１・夜,986,1回につき,加算,,,PDF p.12
11,訪問介護,11B631,身体５・業未・生１・深,1184,1回につき,加算,,,PDF p.12
